Name	Assembly ID	Archaeal_Kingdom	Taxonomy	Completeness	Contamination	Park Quality_Score	Bioproject	Biosample	Environment_Category-ArchaeaHQ	Metagenome_source	geo_loc_name	lat_lon	Isolation_Source	Env_Broad	Env_Local	Env_medium	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	rRNA	tRNA
GCA_054043045.1_ASM5404304v1_genomic	GCA_054043045.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	95.04	0.49	94.7439191	PRJNA1244896	SAMN49581559	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Indian Ocean: Central Indian Ridge	25.3205 S 70.0403 E	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.936	20316	276.0585774	1685680	0.49	1912	2	30
GCA_054043565.1_ASM5404356v1_genomic	GCA_054043565.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	91.19	0.62	90.37056262	PRJNA1244896	SAMN49581533	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Indian Ocean: Central Indian Ridge	25.3205 S 70.0403 E	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.876	36402	336.0563218	1999092	0.48	1740	4	28
GCA_054039215.1_ASM5403921v1_genomic	GCA_054039215.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;unclassified Methanopyrus;Methanopyrus sp.	94.36	0.15	95.91028499	PRJNA1244896	SAMN49581752	Deep_Sea_Hydrothermal_Vent	hydrothermal vent metagenome	Indian Ocean: Central Indian Ridge	25.3205 S 70.0403 E	deep-sea hydrothermal deposit	marine hydrothermal vent biome [ENVO:01000030]	marine hydrothermal vent [ENVO:01000122]	deep-sea hydrothermal deposit	0.918	39863	272.9088454	1313168	0.58	1481	4	26
GCA_035639595.1_ASM3563959v1_genomic	GCA_035639595.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	87.09	4.58	66.24608457	PRJNA983538	SAMN37946525	Terrestrial_Soil	soil metagenome	not collected	25.351 S 131.0423 E	soil	soil biome [ENVO:01001044]	Grassland	Grassland	0.906	12947	279.750783	2065798	0.66	2235	3	30
GCA_038845375.1_ASM3884537v1_genomic	GCA_038845375.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	99.31	1.51	94.05037128	PRJNA544494	SAMN36039120	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.933	38084	267.1160394	1905668	0.41	2232	2	48
GCA_038869515.1_ASM3886951v1_genomic	GCA_038869515.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;unclassified Halobacteria;Halobacteria archaeon	90.9	0.14	92.90564735	PRJNA544494	SAMN36037735	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.906	257807	297.2884711	1984845	0.69	2021	4	47
GCA_030055515.1_ASM3005551v1_genomic	GCA_030055515.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanomicrobiales;Methanoregulaceae;Methanolinea;unclassified Methanolinea;Methanolinea sp.	99.1	0.18	101.0048954	PRJNA955688	SAMN34195772	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JinZe-3 pool"	25.44 N 98.46 E	enrichment culture inoculated with sediment from JinZe-3 pool was maintained at 75 degree	Hot spring	Hot spring sediment	Hot spring sediment	0.899	407184	298.319209	1757001	0.64	1770	4	46
GCA_038884455.1_ASM3888445v1_genomic	GCA_038884455.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;unclassified Thermoplasmatota;Thermoplasmatota archaeon	97.89	0.42	98.07579037	PRJNA544494	SAMN36037910	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-4 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.897	37289	307.7948099	1703580	0.39	1657	4	44
GCA_038869095.1_ASM3886909v1_genomic	GCA_038869095.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;unclassified Halobacteria;Halobacteria archaeon	82.5	0.12	84.15596172	PRJNA544494	SAMN36037756	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.889	32503	270.1399198	1813882	0.69	1994	4	44
GCA_038861785.1_ASM3886178v1_genomic	GCA_038861785.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Candidatus Hadarchaeota;Candidatus Hadarchaeia;Candidatus Hadarchaeales;unclassified Candidatus Hadarchaeales;Candidatus Hadarchaeales archaeon	87.25	3.75	70.52646234	PRJNA544494	SAMN36039439	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.905	11296	276.5363248	1707686	0.55	1872	7	43
GCA_038844195.1_ASM3884419v1_genomic	GCA_038844195.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	99.54	0	101.9764771	PRJNA544494	SAMN36039141	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.937	74637	278.0700412	1503105	0.45	1699	2	43
GCA_038840495.1_ASM3884049v1_genomic	GCA_038840495.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	91.44	2.86	79.31949061	PRJNA544494	SAMN36039251	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.938	22855	269.9082042	1495402	0.41	1743	1	43
GCA_038841395.1_ASM3884139v1_genomic	GCA_038841395.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	95.1	0	97.43528063	PRJNA544494	SAMN36039207	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.946	46834	274.2877551	1271464	0.41	1470	2	42
GCA_038854445.1_ASM3885444v1_genomic	GCA_038854445.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	85.4	3.42	70.54136535	PRJNA544494	SAMN36039589	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.94	30390	271.8260234	1179939	0.4	1368	2	42
GCA_038858165.1_ASM3885816v1_genomic	GCA_038858165.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	95.85	0	98.13400107	PRJNA544494	SAMN36039514	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.942	36983	276.942953	1305500	0.45	1490	1	42
GCA_038853955.1_ASM3885395v1_genomic	GCA_038853955.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	95.81	0	98.12871985	PRJNA544494	SAMN36039600	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.941	43395	278.6754763	1436928	0.45	1627	1	42
GCA_038869775.1_ASM3886977v1_genomic	GCA_038869775.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	87.78	1.62	81.75234936	PRJNA544494	SAMN36037722	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.925	13954	282.3924441	1182488	0.31	1297	4	41
GCA_030055595.1_ASM3005559v1_genomic	GCA_030055595.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;unclassified Archaeoglobales;Archaeoglobales archaeon	99.18	0	101.5898147	PRJNA955688	SAMN34195773	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JinZe-3 pool"	25.44 N 98.46 E	hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.933	66013	281.7104651	1550087	0.42	1720	3	41
GCA_030055525.1_ASM3005552v1_genomic	GCA_030055525.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;unclassified Archaeoglobales;Archaeoglobales archaeon	98.62	0	101.1997731	PRJNA955688	SAMN34195771	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JinZe-3 pool"	25.44 N 98.46 E	enrichment culture inoculated with sediment from JinZe-3 pool was maintained at 75 degree	Hot spring	Hot spring sediment	Hot spring sediment	0.922	144393	272.2729836	1561888	0.39	1773	3	41
GCA_038866255.1_ASM3886625v1_genomic	GCA_038866255.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	94.64	0	96.88631735	PRJNA544494	SAMN36039349	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.944	31091	271.952381	1262644	0.41	1470	2	41
GCA_038842485.1_ASM3884248v1_genomic	GCA_038842485.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Candidatus Hadarchaeota;Candidatus Hadarchaeia;Candidatus Hadarchaeales;unclassified Candidatus Hadarchaeales;Candidatus Hadarchaeales archaeon	88.89	0.42	89.11679437	PRJNA544494	SAMN36039171	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.927	45039	275.8917137	943141	0.57	1062	4	40
GCA_038862865.1_ASM3886286v1_genomic	GCA_038862865.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	93.6	0	95.87729909	PRJNA544494	SAMN36039417	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.946	35859	272.5319149	1251695	0.41	1457	2	40
GCA_038859435.1_ASM3885943v1_genomic	GCA_038859435.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	86.93	0	89.14675691	PRJNA544494	SAMN36039485	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.946	27134	270.8058115	1204391	0.41	1411	2	40
GCA_038831615.1_ASM3883161v1_genomic	GCA_038831615.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	97.1	0	99.38876313	PRJNA544494	SAMN36038958	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, GXS pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.944	37803	277.0787992	1399308	0.45	1599	1	40
GCA_038851035.1_ASM3885103v1_genomic	GCA_038851035.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	99.09	1.09	96.08584119	PRJNA544494	SAMN36039657	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.903	77926	398.4530251	2687448	0.6	2033	4	39
GCA_038841255.1_ASM3884125v1_genomic	GCA_038841255.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	93.38	0	95.70571655	PRJNA544494	SAMN36039212	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.943	44816	274.312076	1278519	0.45	1474	2	39
GCA_038845885.1_ASM3884588v1_genomic	GCA_038845885.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	92.1	0	94.48618653	PRJNA544494	SAMN36039110	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.943	59207	272.6141628	1302854	0.41	1511	2	39
GCA_038842385.1_ASM3884238v1_genomic	GCA_038842385.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	81.89	0.29	82.45051191	PRJNA544494	SAMN36039172	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.933	10496	282.0304976	1125520	0.31	1246	2	39
GCA_038886275.1_ASM3888627v1_genomic	GCA_038886275.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	89.76	0.34	90.00864856	PRJNA544494	SAMN36037818	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-3 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.931	7894	268.9069767	1150522	0.31	1333	1	39
GCA_038843265.1_ASM3884326v1_genomic	GCA_038843265.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Candidatus Hadarchaeota;Candidatus Hadarchaeia;Candidatus Hadarchaeales;unclassified Candidatus Hadarchaeales;Candidatus Hadarchaeales archaeon	89.65	0.55	89.28777974	PRJNA544494	SAMN36039158	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.926	59643	276.8809963	967525	0.56	1084	1	39
GCA_038868155.1_ASM3886815v1_genomic	GCA_038868155.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	87.81	0.06	89.73803871	PRJNA544494	SAMN36037802	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.945	28581	274.1437861	1196955	0.41	1384	1	39
GCA_030055635.1_ASM3005563v1_genomic	GCA_030055635.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Methanomicrobia;Methanotrichales;Methanotrichaceae;Methanothrix;unclassified Methanothrix;Methanothrix sp.	99.71	0	102.1904969	PRJNA955688	SAMN34195768	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JinZe-3 pool"	25.44 N 98.46 E	Enrichment culture inoculated with sediment from JinZe-3 pool was maintained at 65 degree	Hot spring	Hot spring sediment	Hot spring sediment	0.861	91410	294.5607205	1763032	0.55	1721	3	38
GCA_038861985.1_ASM3886198v1_genomic	GCA_038861985.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	94.9	0	97.17912022	PRJNA544494	SAMN36039436	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.944	36161	274.6757458	1337700	0.45	1542	2	38
GCA_038828815.1_ASM3882881v1_genomic	GCA_038828815.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	93.39	0	95.55492258	PRJNA544494	SAMN36039014	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, GXS pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.943	21372	270.2638191	1359444	0.45	1592	2	38
GCA_038868215.1_ASM3886821v1_genomic	GCA_038868215.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Candidatus Hadarchaeota;Candidatus Hadarchaeia;Candidatus Hadarchaeales;unclassified Candidatus Hadarchaeales;Candidatus Hadarchaeales archaeon	87.26	0.51	86.87235724	PRJNA544494	SAMN36037801	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.952	21121	289.5892683	929681	0.46	1025	2	38
GCA_038865775.1_ASM3886577v1_genomic	GCA_038865775.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;unclassified Archaeoglobaceae;Archaeoglobaceae archaeon	94.61	0	96.92541218	PRJNA544494	SAMN36039362	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.943	42739	274.347269	1285467	0.45	1483	1	38
GCA_038867535.1_ASM3886753v1_genomic	GCA_038867535.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	83.3	0.6	82.19800948	PRJNA544494	SAMN36039316	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-1 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.934	6252	265.7666667	1096875	0.31	1290	1	38
GCA_038870335.1_ASM3887033v1_genomic	GCA_038870335.1	Methanobacteriati-Euryarchaeota	root;cellular organisms;Archaea;Methanobacteriati;Thermoplasmatota;Thermoplasmata;unclassified Thermoplasmata;Thermoplasmata archaeon	90.87	1.03	88.05768292	PRJNA544494	SAMN36037690	Terrestrial_Hot_Spring	hot springs metagenome	"China: Tengchong county, Yunnan, JZ-2 pool"	25.44 N 98.46 E	Hot spring sediment	Hot spring	Hot spring sediment	Hot spring sediment	0.906	47355	393.8139059	2546565	0.61	1956	4	37
