Assembly ID	Archaeal_Kingdom	Evaluated_on	Decision	Reason	Run
GCA_038829555.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038839515.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038838585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038840435.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038858315.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038886875.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038888495.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038889855.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038892495.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038836415.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038888405.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038829355.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038731255.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038895435.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_011058825.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018671875.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_028867635.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023136125.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_029240675.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_028580845.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_021295115.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_028275765.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_032249335.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027491835.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023268395.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027017215.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027339745.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027320175.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_033272125.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_024450925.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_028224505.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_028385045.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_029864115.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030602965.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030550755.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035280585.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_035620915.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035640435.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_035519235.1	Thermoproteati-TACK	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCF_022846155.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_054656995.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_054656995.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_002355635.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_934834405.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_934834405.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_946407825.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_946407825.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_958452655.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_958452655.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_964307005.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_964307005.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_964306895.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_964306895.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_964307475.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_964307475.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_964306405.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_964306405.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_041228365.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_053576695.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_053576695.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_054025895.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000309865.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_004367345.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000007305.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_000007305.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_002813675.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_002201915.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_002201915.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_003266085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_003266085.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_042678005.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_042678005.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_016757965.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_030651615.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_030651615.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_027563145.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_025992335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_025992335.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_036778355.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_036778355.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_037273345.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_037273345.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_031201105.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_031201105.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_049966195.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_000513855.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCF_000513855.1	Thermoproteati-TACK	2025-02	Do_not_add	redundant (identical or same species as a retained genome)	ArchaeaHQ_v1.0_build
GCA_022846155.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002355635.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_937883865.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965229405.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041228365.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054025895.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_000309865.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002813675.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_016757965.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027563145.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_021792095.1	Nanobdellati-DPANN	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCF_049966195.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_022969015.1	Thermoproteati-TACK	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_019653115.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_946613045.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_950066685.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902765105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_902513025.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902602195.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_902512575.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_903917745.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963992115.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963980615.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_938021325.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_937901515.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_963934175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963934165.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_949292635.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_949373235.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963635375.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_963968575.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964224955.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964305915.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964305485.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964554235.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964598745.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964499845.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964590415.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964522135.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964492935.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_964437585.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_964488135.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_965369365.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965322645.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965334195.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_965662595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_032663485.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_032663305.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_040307525.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_034660435.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049657485.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049583385.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041249425.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_041479455.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049438185.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055143545.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055162255.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_048462655.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_048322715.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049618175.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049600675.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049619595.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_049965815.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054020775.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053991075.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053938985.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054002535.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_053992015.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_054327915.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_001629205.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_030156565.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055126655.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_055144965.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_055141525.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002508625.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002506105.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002501765.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002502545.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002498855.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002507345.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002505565.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002499555.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_002255135.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_003141335.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003162195.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002724535.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_002702715.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_003491285.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_003672645.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_042216045.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038729025.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038880935.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038877745.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038878215.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038875875.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038876575.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_038893415.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_038857815.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_015523375.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_009782125.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_009758405.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_013331145.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_018663925.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_018695795.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_017649165.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_021817605.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_023381075.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027251125.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027249345.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_025464145.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_025464245.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_022868005.1	Methanobacteriati-Euryarchaeota	2025-02	Do_not_add	quality (completeness<70 or contamination>10)	ArchaeaHQ_v1.0_build
GCA_027376415.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
GCA_027381995.1	Methanobacteriati-Euryarchaeota	2025-02	Add	in ArchaeaHQ v1.0	ArchaeaHQ_v1.0_build
